StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q15,Q16,Q17,Q18,Q19,Q20,Q20.0,Q21,Q22_1,Q22_14,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q22_11,Q22_12,Q22_13,Q22_13_TEXT,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_7_TEXT,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q27_11,Q27_12,Q27_13,Q27_14,Q27_14_TEXT,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_7_TEXT,Q29,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q31_9,Q31_10,Q31_11,Q31_12,Q31_13,Q31_14,Q31_14_TEXT,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_7_TEXT,Q33,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_7,Q35_8,Q35_9,Q35_10,Q35_11,Q35_12,Q35_13,Q35_14,Q35_14_TEXT,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q36_6,Q36_7,Q36_7_TEXT,Q37,Q38,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,Q39_6,Q39_7,Q39_8,Q39_9,Q39_10,Q39_11,Q39_12,Q39_13,Q39_14,Q39_15,Q39_15_TEXT,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q47,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q57,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q58,Q58_8_TEXT,Q59,Q60,Q61,Q62,Q65,Q93,Q63,Q64
4/1/2023 15:00,4/1/2023 15:14,100,839,1,4/1/2023 15:14,,0,0,,2,4,2,2,2,,,2,2,,,,4,1,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,6,6,5,5,5,6,6,6,6,6,,,,,,,,,,,,,,3,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,9,,>5 years,Male,2,2,,2,,
3/24/2023 10:40,3/24/2023 10:52,100,730,1,3/24/2023 10:52,,0,0,,2,5,2,2,2,The feedback of my collegues,"More personal interactions, for example activities outside of the academic environment",3,1,1,1,,6,2,1,1,More activities outside of the  academical environment,No.,2,3,,,,,,,,,,1,1,,,,,1,,,,1,,,,,2,3,,,,,,,,,,1,1,,,,,1,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,5,5,5,5,5,5,4,4,5,5,4,4,5,5,,,2,,2,,2,,,,,,,3,2,2,,,,70,10,10,10,0,0,50,20,10,10,10,0,4,,1 year,Male,2,2,2,2,,
3/17/2023 12:36,3/17/2023 12:42,100,354,1,3/17/2023 12:42,TRUE,97,0,3/16/2023 15:41,3,5,2,2,2,,,1,2,1,1,,7,2,2,2,,,4,4,1,,,,,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,4,5,5,4,4,5,5,5,5,1,5,,,2,,2,,2,,,,,,,4,1,4,,2,,30,60,10,0,0,0,60,30,10,0,0,0,2,,1 year,Male,2,1,1,1,1,1
3/24/2023 9:39,3/24/2023 9:45,100,389,1,3/24/2023 9:45,,0,0,,2,5,2,2,1,,,1,4,2,2,,4,1,1,1,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,,2,,2,,2,,,,,,,3,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,,10+,Male,2,2,2,2,,
3/6/2023 10:59,3/6/2023 11:04,100,290,1,3/6/2023 11:04,,0,0,,3,3,1,1,1,It is more of a family atmosphere than just a bunch of coworkers.,,2,2,2,2,,4,1,1,1,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,5,4,4,3,3,3,4,4,3,3,3,3,3,5,,,2,,2,,2,,,,,,,3,2,2,,,,50,20,20,10,,0,40,20,20,20,0,0,5,,12 years,Male,1,2,3,2,,
3/24/2023 11:52,3/24/2023 12:05,100,776,1,3/24/2023 12:05,,0,0,,2,4,2,2,3,Current employment in the Biochemistry Dept,Higher salary,2,2,2,2,,,1,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,5,6,6,6,6,6,6,5,6,6,4,6,6,6,,,2,,2,,1,1,1,,,,,4,2,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,,12+ years,Male,2,2,1,2,,
3/17/2023 8:28,3/17/2023 8:34,100,387,1,3/17/2023 8:34,,0,0,,1,3,1,1,2,"i am not sure, i haven't really thought about this",not sure,1,1,1,1,no,4,1,1,1,no,no,4,4,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,5,5,5,5,5,5,6,6,2,5,6,,2,,2,,2,,,,,,,3,1,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,,15,Male,2,2,4,2,,
3/29/2023 13:42,3/29/2023 13:50,100,533,1,3/29/2023 13:50,,0,0,,2,4,2,2,,,,3,,1,1,,,1,1,1,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,1,,,,,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,2,,2,,2,,,,,,,3,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,,17 years,Male,2,2,1,2,,
4/3/2023 14:01,4/3/2023 14:07,100,380,1,4/3/2023 14:07,,0,5,,1,5,1,1,1,,,1,2,1,1,,4,1,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,5,5,5,5,5,5,6,6,5,5,,,2,,2,,2,,,,,,,1,1,1,,,,0,0,0,0,0,0,100,0,0,0,0,0,5,,18 years,Male,2,2,1,2,,
4/1/2023 22:07,4/1/2023 22:15,100,529,1,4/1/2023 22:15,,0,0,,2,3,1,2,3,,,3,4,2,1,,6,1,1,2,,,4,5,,,,,,,,,,,,,1,,,,,,,,,,,,4,5,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,2,,2,,2,,,,,,,3,3,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,2 months,Male,1,2,3,2,,
4/3/2023 8:55,4/3/2023 9:01,100,327,1,4/3/2023 9:01,,0,0,,3,4,2,2,2,"People in the community see me (and others) as actual people, and not just someone who does experiments in lab.",,2,2,1,1,,5,2,2,2,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,10,4,4,6,4,6,6,4,3,6,6,6,6,6,6,,,2,,2,,2,,,,,,,3,3,2,,2,,85,10,5,0,0,0,75,15,10,0,0,0,2,,2 years,Male,2,2,2,1,2,2
3/20/2023 12:30,3/20/2023 12:42,100,719,1,3/20/2023 12:42,TRUE,100,0,3/20/2023 17:30,1,5,2,2,3,Invites to seminars and group functions,Increased opportunities to discuss research with community members,4,,2,3,,6,2,3,3,,,4,3,,,1,,,,,,,,,,,,,,,1,,,1,,,,1,1,1,,1,1,,,,,,1,,,,1,Physical appearance,,,1,1,1,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,6,4,6,6,5,5,5,6,6,3,4,5,,,2,,2,,1,1,1,,,,,4,1,1,,2,,10,40,40,10,0,0,10,40,40,10,0,0,2,,2 years,Male,1,2,1,1,2,2
3/16/2023 15:30,3/16/2023 15:43,100,779,1,3/16/2023 15:43,,0,0,,2,5,2,3,2,"Having colleagues who are there to discuss both science and other personal things, if any.",,2,2,2,1,,4,1,1,1,,,3,4,,,,,,,,,,1,1,1,,,,,,,,1,,,,,4,4,,,,,,,,,,,,,1,,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,1,,1,,,,,9,5,5,5,4,4,4,5,5,5,5,4,4,5,5,,,2,,2,,2,,,,,,,3,3,2,,,,50,20,20,5,2,3,0,0,0,0,0,0,4,,2 years,Male,2,2,2,2,,
3/12/2023 8:45,3/12/2023 9:09,100,1392,1,3/12/2023 9:09,,0,0,,2,4,1,1,1,Community-wide events help me feel like I am part of a bigger goal,,1,2,1,1,,4,1,1,1,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,4,4,5,5,4,6,5,5,4,4,3,5,,,2,,2,,2,,,,,,,3,2,2,,,,10,40,35,15,0,0,5,30,40,25,0,0,5,,2 years,Male,2,2,1,2,,
3/16/2023 10:10,3/16/2023 10:20,100,586,1,3/16/2023 10:20,,0,0,,2,5,1,2,2,Being invited to IPiB events despite that I'm not a student.,,1,1,1,1,,4,1,1,1,,,2,4,,,1,,,,,,,,,,1,,,,,,,,1,,,"Post-doc mentor made a few rather offensive comments about a variety of groups (women, several races) on his last day prior to leaving. Haven't really had the heart to tell anyone in our lab to tarnish his reputation as he is still somewhat involved but it made me highly uncomfortable.",5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,4,5,5,5,5,5,5,5,5,5,5,5,,,2,,2,,2,,,,,,,3,1,1,,,,70,20,10,0,0,0,80,20,0,0,0,0,8,Research intern,2 years,Male,1,2,1,2,,
3/24/2023 15:40,3/24/2023 15:47,100,383,1,3/24/2023 15:47,TRUE,100,0,3/9/2023 21:15,2,3,1,1,1,,,1,2,1,1,,4,1,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,5,5,5,5,5,5,5,5,5,5,5,5,4,5,,,2,,1,1,1,1,1,,,,,3,2,1,,,,75,25,0,0,0,0,75,25,0,0,0,0,2,,2 years,Male,2,2,1,1,2,2
3/24/2023 10:01,3/24/2023 10:22,100,1291,1,3/24/2023 10:22,,0,10,,1,5,1,3,3,,,4,,2,2,,6,3,1,2,,,3,3,1,,,,,,,1,,1,,,,,,,,1,1,,,,,,3,3,1,,,,,,1,1,,1,,,,,,,,1,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,5,5,4,4,4,4,5,4,6,3,2,4,,,1,1,2,,2,,1,,,,,4,3,2,,2,,5,20,70,5,0,0,20,40,40,0,0,0,2,,2 yrs,Male,1,1,4,1,1,1
3/24/2023 12:17,3/24/2023 12:25,100,502,1,3/24/2023 12:25,,0,0,,1,5,1,1,1,,,3,4,1,1,,,2,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,5,5,5,6,6,5,6,6,6,6,6,6,6,,2,,2,,2,,,,,,,4,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,,20,Male,1,2,3,2,,
4/2/2023 12:09,4/2/2023 12:40,100,1827,1,4/2/2023 12:40,,0,0,,1,4,1,1,1,"because of activities such as these, but also just the everyday respectful interactions","greater appreciation for the research training mission of the program and the PhD degree in general.
We need to refocus our priorities on research.",1,2,1,1,,4,1,1,1,"I suggest that we don't add more, but simply look at what activities we already do and evaluate those for improvement.  Consider replacing some social events with those that are career enabling or more focused on the research mission.",no.,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,2,,2,,2,,,,"I believe good efforts have been made, and I don't see significant value in adding more at this time.",I am not aware of current policies that are not welcoming and not inclusive.,,2,1,1,,,,10,15,75,0,0,0,20,10,70,0,0,0,5,,20 years,Male,2,2,4,2,,
3/10/2023 15:02,3/10/2023 15:12,100,586,1,3/10/2023 15:12,,0,0,,2,4,2,2,2,I feel valued when my colleagues ask for my help on projects and when my advisor respects my research decisions.,I feel valued.,1,2,2,2,Nothing comes to mind.,4,1,1,1,Nothing comes to mind.,Nothing comes to mind.,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,Nothing comes to mind.,9,5,5,5,5,5,5,5,5,6,6,6,6,6,5,,,2,,2,,1,1,1,Nothing comes to mind.,I think that continuing to host events where students can interact and discuss DEI topics would be great.,Nothing comes to mind.,Nothing comes to mind.,4,2,2,Nothing comes to mind.,2,,90,0,10,0,0,0,95,0,5,0,0,0,3,,3,Male,2,2,1,1,2,2
3/20/2023 8:27,3/20/2023 10:22,100,6887,1,3/20/2023 10:22,TRUE,96,0,3/6/2023 20:24,3,5,4,4,4,Trainee presentation series and the department wide poster session.,"A stronger, more outward facing commitment to DEI, progressive work culture, and community building from our faculty.",3,1,2,4,"Supervisor frequently states that long hours and ""life sacrifices"" are a requirement of faculty and therefore of trainees to be successful. Even if somewhat true for some faculty, this should not be the career advice/requirements that we propagate. We don't want that for you, or ourselves.",7,2,2,1,A stronger faculty presence. How many faculty attend the trainee talks? Perhaps having a system for faculty to give formal constructive feedback on posters and presentations would be a useful.,There needs to be accountability. If a student or trainee comes forward with concerns they are doing so for the good of this department and community. The risk in this situation is all on them in terms of power differential. It must be a goal of this department to to take the information seriously and follow through.,3,3,,,,,,1,,,,,,,,,,1,,,,1,,,,,3,4,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,1,1,,,As a result of toxic mentorship practices several individuals in a group engage in hostile treatment and gatekeeping of training opportunities.,1,,,,,,,,,,,,1,,,,,,,,1,1,,,Many individuals are observed to abuse power differentials. Hostile and intimidating staff are rewarded with high profile awards and publications.,8,4,4,4,3,3,3,2,3,1,1,1,1,6,6,,,1,2,2,,1,1,1,A mostly off the record system of accommodations hinders accessibility. Faculty must be willing to work with students and a third party to accommodate and trainees must not face retaliation for following official routes to get accommodation.,"Mentorship training is a must! For trainees this would be a great opportunity, but also seeing faculty commit meaningfully to their own growth would be a good step.","Commitment to healthy work practices, and less focus on infinite productivity, even of your faculty hires.",Please take the feedback of your trainees seriously.,2,2,3,"Change like this starts at the top. How are faculty going to utilize these feedback to make actionable change? Will they hold each other and their staff accountable for hostile or harassing behavior, and disregard for power differential, despite progress and success of transgressors?",1,"If I leave my career will suffer immeasurably. Retaliation in ways that we all know are possible would occur, and it would result in significant delays to my career harming productivity and years of low earnings. I know this will be true because I have witnessed these behaviors with others that have quit or were moving.",60,20,10,5,5,0,30,30,30,5,5,0,4,,3,Male,2,2,4,2,,
3/6/2023 11:31,3/6/2023 12:01,100,1826,1,3/6/2023 12:01,,0,75,,2,5,1,1,1,,,1,2,1,1,,6,1,3,3,Hire more racially diverse faculty.,Send out mass emails with these resources linked.,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"Although I have not experienced or witnessed hostile behavior, I've heard of instances of it. Specifically, a male grad student repeatedly harrased a female grad student via yelling and unwanted romantic advances. Despite the female grad student reporting this behavior to their PI, the male student faced no consequences and instead both students had their schedules changed so as to avoid coming into contact in the lab. This situation took an extreme toll on the mental health of the female student.",9,4,6,6,4,6,6,4,4,6,6,6,6,6,5,,,2,,2,,2,,,,Hire more racially diverse faculty.,"Pay segregated fees on our behalf, enact paid parental leave and mental health leave policies.",Raise the stipend!,4,3,3,Hire more racially diverse faculty.,2,,20,60,20,0,0,0,10,60,30,0,0,0,3,,3 years,Male,2,1,1,1,2,2
3/21/2023 16:46,3/21/2023 16:57,100,685,1,3/21/2023 16:57,TRUE,97,0,3/16/2023 20:20,1,5,1,1,1,"I have greatly appreciated comments at openings for events about the history of the land that the University campus was built upon and recognition of the past use by the Ho-Chunk, Menominee, and Ojibwe.",More informal gatherings and talks from Biochemistry faculty.,2,2,1,1,,4,2,2,2,Biochemistry department should have outreach and public events for people not attending UW-Madison to interact and engage with the general public in Madison and Wisconsin.,,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,4,4,3,4,4,5,4,3,3,3,3,3,,,2,,2,,2,,,,,,,2,1,2,"I think it is a welcoming community, especially compared to other academic organizations I have seen in other institutions.",,,75,10,10,5,0,0,70,15,10,5,0,0,6,,3 years,Male,2,2,1,2,,
3/20/2023 19:12,3/20/2023 20:04,100,3148,1,3/20/2023 20:04,,0,0,,3,5,2,2,2,I can't think of anything,More support from faculty and fellow students,2,2,2,3,Not Applicable,4,2,2,3,Encourage diverse students and faculty to attend these activities. This will help underrepresented students and faculty want to participate in these activities as well,Have labs discuss how to report hostilities during lab meetings,1,3,1,1,,,,,,,,,1,,,,,,,1,,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,1,,,,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,3,2,3,3,3,2,3,3,3,3,1,5,,,2,,2,,1,1,1,,"IPiB can invest more on retention of underrepresented students, staff, and faculty","Make it harder for faculty, students, and staff to get away with hostile/intimidating behaviors",,4,2,2,,1,My advisor changed their mind and promised to supported my goals,10,20,45,24,1,0,5,20,64,10,1,0,3,,3 years,Male,2,1,4,1,1,1
3/16/2023 10:14,3/16/2023 10:28,100,847,1,3/16/2023 10:28,,0,0,,2,3,1,1,1,people value my opinion and recognize my efforts,,1,2,1,1,,4,1,1,1,"no, IPiB is already doing a lot and is great","no, they seem pretty clear to me",5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,no,9,5,5,5,5,5,5,5,4,5,6,6,5,6,4,,,2,,2,,2,,,,"it's hard to get scholarships for international students and, therefore, a PI thinks twice before accepting an international student or postdoc in their lab. It would be great to come up with some sort of financial opportunity (even competitive, but internal) to support those individuals",,,3,2,2,,,,50,30,20,0,0,0,50,30,20,0,0,0,5,,3 years,Male,2,2,1,2,,
4/3/2023 12:15,4/3/2023 12:27,100,710,1,4/3/2023 12:27,,0,0,,3,4,2,2,2,,,3,2,2,2,,7,2,1,1,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,4,3,3,2,3,1,2,1,1,6,1,1,5,,,2,,2,,2,,,,,,,4,2,2,,,,0,10,30,60,0,0,0,25,60,15,0,0,5,,3 years,Male,2,2,5,2,,
4/3/2023 11:45,4/3/2023 22:51,100,39967,1,4/3/2023 22:51,,0,0,,2,5,2,2,1,Richness in friendly conduct with peers.,,1,2,1,1,,5,1,2,2,,,4,5,,,,,,,,,,,,,,1,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,6,,5,5,5,5,5,5,5,5,5,5,5,,,2,,2,,2,,,,,,,4,2,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,3,,3.5 years,Male,2,2,1,1,2,1
3/28/2023 11:14,3/28/2023 11:46,100,1960,1,3/28/2023 11:46,TRUE,97,0,3/17/2023 17:36,2,5,2,2,2,Doing work through the GLDC and making a (albeit a slow and small) difference in how the program works/is governed,"While on the whole I think most faculty value student opinions, it sometimes feels like the overall will of the governing committees for the program will listen to what students say, but not implement the changes we ask for, with little reasonable rationale for why the change wasn't enacted. When we as students put in a lot of work to lay out a plan we wish to see for change, it can be difficult and defeating to think that we have made progress to then have nothing happen. I wish that we at least got more concrete reasons as to why certain changes can't be implemented versus just hearing ""that's just how the program structure works""",1,4,3,1,"In my experience, my PI will claim that they are strongly committed to helping myself and other lab members achieve their career goals, but then turns the conversation back to academic post-doctoral training/ tenure track faculty. Even when members of my lab have clearly indicated that they have no interest in pursuing academia. In speaking with other trainees, I know that this is the case with many PIs on campus and this is not a unique experience. I have heard scattered stories of certain PIs treating trainees differently when they express interesting in non-academic careers, or when they decide to pursue different opportunities instead of completing their PhD.",5,2,2,2,"I think a lot of progress has been made on this front, especially with GLDC-planned events such as Tea Time and the future Potluck.","Not at this time, but that's probably because I have not had to report anything/access these resources, so I am unsure of how difficult or frustrating these may be to use.",2,3,,,1,1,,,,,,,,,,,,1,,1,,,,,,"For the most part, I haven't had many microaggressions leveled at me personally. I have sometimes overheard people talking where they misgender someone or use words that I know are considered offensive/slurs to certain parts of the LGBTQ+ community. As noted above, this is usually unintentional but sometimes I feel a bit weird stepping in to say something because of past experiences in childhood where that resulted in bullying for me. Often, the phrases are so ingrained in colloquial language that saying something can sometimes feel counterproductive because people won't stop using them.",2,2,1,1,1,1,1,,,,1,,,,,,,1,1,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,4,4,4,4,4,4,3,3,3,3,3,3,6,5,,,2,,2,,2,,,"I think there is a stigma surrounding accommodations, especially around neurodivergencies like ADHD and other learning disabilities. During my TA experience, it sometimes felt like instructors didn't really care about the difficulties the these students experience. It also seemed like they were.... begrudging about providing extra time/private workspaces for tests, or extensions on assignments based on personal matters arising in families. I don't think this is confined to the instructors I have spoken with/in classes fellow grad students TA'd for. I think this is a problem with higher education at large, but wanted to bring it up as a starting point for conversation around how we can make the learning spaces we are making more accessible.",,,,1,1,1,,2,,80,12,5,2,1,0,50,20,20,10,0,0,3,,4 years,Male,1,2,2,1,2,2
4/3/2023 6:22,4/3/2023 7:02,100,2394,1,4/3/2023 7:02,,0,0,,3,3,3,3,3,My experiences I've had mentoring other students,Not sure. Validation from this program in this sense is not really something that I personally care about nor do i think I would get it from any program. I suppose having more events promoting diversity/equity/inclusion is one thing.,2,2,2,3,No,5,1,1,2,"Have a way for new, incoming minority students to directly connect with other, older minority students (within IPiB) (sorry this is vague, i just genuinely dont know how to make this happen in an efficient manner).
Emphasize resources available for mental health.","In the terms of the actual process,No, I haven't really taken the time to think about this. But make sure that at least links/resources are readily available in emails sent out and on the IPiB webpage.",3,4,1,,,,,,,,,,1,,,,,1,,,1,1,,,,,1,3,1,,,,,,,,,,1,,,,,,,,,1,,,,"Generalization of a group of individuals behavior. Example of what it sounds like: ""the Chinese do this..."" or ""Mexicans do that...""",3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,1,,,,,,,,,8,3,4,6,3,4,6,2,4,6,6,6,2,1,5,,,2,,2,,2,,,,No,I don't know.,,2,2,3,,2,,10,25,65,0,0,0,5,15,75,5,0,0,3,,4 years,Male,2,1,3,1,1,2
3/16/2023 11:50,3/16/2023 12:03,100,763,1,3/16/2023 12:03,,0,0,,1,4,1,1,1,"I think that the IPiB program and community communicates openly about policies and procedures, and there have been highly visible and effective improvements in the climate since the challenging pandemic year.",I would really appreciate more opportunities to interact socially in an informal setting such as happy hours or sponsored luncheons or coffee breaks.,1,2,1,1,,4,3,1,1,"See suggestions above regarding social events, which could help us learn about other cultures for example over food and beverage from various cultures.",,4,5,,,,,,,,,,,,,,1,not applicable,,,,,,,1,na,,3,3,,,,,,,,,,,,1,,1,Job performance deficiencies,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,4,4,5,4,4,4,5,4,3,1,1,2,5,,,2,,2,,1,1,1,,See suggestions above.,,"Mental health resources are not readily available in the UW-Madison community. It is virtually impossible to schedule timely therapy sessions, to find appropriate therapists, and to make appointments with psychiatrists through UW Health.",1,1,1,,,,50,25,15,5,1,4,60,20,10,5,1,4,5,,4 years,Male,2,2,2,2,,
3/14/2023 16:26,3/14/2023 16:33,100,393,1,3/14/2023 16:33,TRUE,96,0,3/6/2023 19:22,2,5,1,1,2,,,2,2,2,2,,,2,1,2,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,1,,,,,,,,,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,2,,2,,1,1,1,,,,,4,1,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,,4 years,Male,2,2,2,2,,
3/24/2023 11:05,3/24/2023 11:13,100,506,1,3/24/2023 11:13,TRUE,100,0,3/16/2023 19:07,2,3,1,1,1,,,1,1,1,1,,4,1,1,1,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,,,,,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,,2,,2,,1,1,1,,,,,3,2,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,,4 years,Male,2,2,1,2,,
